ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month,random_noise,LIMIT_BAL_copy
21643,100000.0,2,1,2,25.0,0,0,0,0,0,0,40083.0,44385,45117,25845,7141,9141,5000.0,2000,2030,3000,2000,2000,0,-0.8566754550409654,105000.0
21644,310000.0,2,1,2,,-2,-2,-2,-2,-2,-2,297.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.2829538787159084,325500.0
21645,210000.0,2,1,2,26.0,1,2,0,0,0,0,7271.0,4951,1815,3789,4721,5641,6.0,1600,2000,1000,1000,0,0,-0.8440079501103304,220500.0
21646,340000.0,2,2,2,25.0,-2,-2,-2,-2,-2,-2,-2.0,-2,466,-3,1292,586,0.0,468,0,649,1178,0,0,0.36755194141706304,357000.0
21649,450000.0,2,1,2,25.0,-2,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.46944372344406016,472500.0
21650,110000.0,2,1,2,26.0,0,0,0,0,0,0,111306.0,111038,87820,67259,50007,51202,3931.0,2885,2212,1789,2000,2000,0,2.684262201344058,115500.0
21651,30000.0,2,2,1,26.0,-1,-1,-1,-1,-1,-1,3761.0,7215,2730,1770,0,11242,7231.0,2732,1770,0,11242,2000,0,0.5360731153769882,31500.0
21653,50000.0,2,1,2,26.0,0,0,0,0,0,0,49392.0,50350,50154,49766,24492,22974,1786.0,2162,1724,600,1000,47438,0,-0.3795014805939247,52500.0
21654,120000.0,2,1,2,27.0,-1,-1,0,0,0,0,13060.0,23008,119558,93652,23862,0,,100000,3500,1000,0,122350,0,-0.2838307184679525,126000.0
21655,210000.0,2,1,2,27.0,0,0,0,0,0,0,21275.0,18405,76779,67518,66364,65038,2079.0,67000,2300,2365,2000,2000,0,-0.3512556220580684,220500.0
21656,260000.0,2,2,2,27.0,-2,-2,-2,-2,-2,-2,895.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.674409626591309,273000.0
21657,300000.0,2,1,2,27.0,0,0,0,0,0,0,183468.0,180149,168098,181257,175362,179536,10000.0,6500,20000,7000,7000,7000,0,-3.2592626970661094,315000.0
21658,160000.0,2,1,2,27.0,0,0,0,0,0,0,,98353,99864,101900,103924,106101,4406.0,4000,3699,3719,3851,3880,0,0.6726551921743845,168000.0
21659,30000.0,2,2,2,27.0,0,0,0,0,2,2,8476.0,9677,10715,13218,12709,17463,1500.0,1500,3000,0,5000,0,0,-0.13307733181678597,31500.0
21660,120000.0,2,2,1,22.0,2,2,0,0,0,0,121522.0,120084,122250,70901,40860,39553,2000.0,5700,2964,1527,1407,1873,0,0.5522297865923852,126000.0
21661,70000.0,2,2,2,23.0,0,0,0,0,0,0,68410.0,67449,66767,65528,47888,44198,2413.0,2605,2013,2003,1607,1606,0,-0.25117325651249783,73500.0
21662,90000.0,2,1,2,23.0,-1,-1,-2,-1,-1,-1,3030.0,0,0,4220,1130,212,0.0,0,4220,1130,212,298,0,0.6711761304878426,94500.0
21663,60000.0,2,2,2,24.0,0,0,0,0,0,0,,59213,60764,60070,40479,39871,2500.0,2505,2000,3003,1500,2100,0,-0.5322414523093271,63000.0
21664,,2,1,2,24.0,0,0,0,0,0,0,22504.0,23547,24877,21465,21218,21300,1420.0,1750,1338,761,925,887,0,-1.3117971183790644,
21665,50000.0,2,1,2,22.0,0,0,0,0,0,0,49772.0,50537,49556,49902,38391,29427,1778.0,2110,1456,1360,1057,1069,0,0.06254811694394966,52500.0
21666,100000.0,2,1,2,23.0,-1,-1,-1,0,-1,-1,4357.0,1897,4153,2972,1990,1861,1901.0,4153,1000,1990,1861,0,0,0.0671085637234401,105000.0
21667,50000.0,2,2,1,24.0,0,0,0,0,0,0,34983.0,34922,37248,30640,16158,0,1700.0,3000,1200,2000,0,0,0,0.06025691441865108,52500.0
21669,80000.0,2,1,2,24.0,0,0,0,0,0,0,34106.0,33045,32318,30171,32950,30899,3000.0,3000,2000,5000,3000,6000,0,-1.8786736061425127,84000.0
21670,300000.0,2,5,2,26.0,0,0,0,0,-2,-2,293880.0,242669,76777,34072,11632,15429,11128.0,47009,34044,11677,15483,6098,0,0.3358250831654024,315000.0
21671,100000.0,2,2,2,23.0,-1,-1,-1,0,-1,-1,892.0,2180,10876,11714,7177,10455,2180.0,10876,3000,7177,10455,2819,0,0.031940005527735585,105000.0
21674,600000.0,2,3,2,23.0,0,0,0,0,0,0,30660.0,30286,29757,30122,30498,28647,1800.0,1630,3000,2000,2000,2000,0,0.3808241591898296,630000.0
21675,230000.0,2,2,2,23.0,1,-1,-1,-1,-1,-1,-15.0,6179,1502,708,2882,1939,6194.0,1502,708,2896,1939,365,0,-0.13077884763522643,241500.0
21676,120000.0,2,2,2,25.0,0,0,2,0,0,2,46953.0,48670,49587,50961,53597,55094,2500.0,2000,2500,4100,2500,0,0,2.167638258344617,126000.0
21677,50000.0,2,1,2,23.0,0,0,0,2,0,0,48771.0,50062,51016,48133,47822,48126,2106.0,4206,391,1700,1806,1700,0,0.05556018111967809,52500.0
21678,60000.0,2,1,2,24.0,0,0,0,0,0,0,59267.0,60042,59225,59947,60107,57338,2694.0,2800,2300,2250,2081,2120,0,0.8649945313862093,63000.0
21679,50000.0,2,2,2,24.0,-2,-2,-2,-1,0,0,50096.0,49917,0,24415,25305,25775,1000.0,0,24415,1295,1275,0,0,1.727507052135606,52500.0
21680,210000.0,2,2,1,,0,0,0,0,0,0,7788.0,8801,9825,10838,12652,13060,1149.0,1173,1186,2000,1000,1000,0,0.8019039290771977,220500.0
21681,90000.0,2,2,2,23.0,0,0,0,0,0,0,13107.0,13740,14770,13306,10465,9704,1251.0,1281,1173,500,1000,1000,0,0.26203046194976,94500.0
21682,20000.0,2,1,2,24.0,0,0,0,0,0,0,19403.0,18989,18914,19883,19293,19993,1300.0,1332,1301,700,1000,900,0,1.774985508686789,21000.0
21683,130000.0,2,2,2,22.0,0,0,0,0,0,0,34970.0,14867,10341,9788,7193,9006,2012.0,2000,2290,1005,4078,713,0,-0.8845077229089392,136500.0
21684,20000.0,2,2,2,22.0,0,0,0,0,0,0,,18062,18374,19222,18014,18627,2000.0,1700,1500,1000,1000,1000,0,0.8372553761551385,21000.0
21685,90000.0,2,2,2,24.0,0,0,0,0,0,0,14329.0,14520,14747,4753,5152,4664,3000.0,1240,1220,1000,500,800,0,-0.946866473378977,94500.0
21686,30000.0,2,1,2,23.0,-1,-1,-1,-1,-1,0,23225.0,29801,10008,9336,24339,16710,30043.0,10024,9340,24363,5714,4,0,0.27684283534214266,31500.0
21687,30000.0,2,2,1,23.0,0,0,0,0,0,0,27222.0,27630,28618,28833,9895,12155,1450.0,1638,1053,2000,5155,4145,0,-0.7603851104094518,31500.0
21688,150000.0,2,2,2,,1,-2,-2,-2,-1,-1,0.0,0,0,0,2000,2000,0.0,0,0,2000,2000,2000,0,-1.6409580934188004,157500.0
21690,80000.0,2,3,1,25.0,0,0,0,0,0,0,63214.0,61943,61458,57045,50652,48476,2300.0,2215,1900,1800,1920,2300,0,-1.5124333781796708,84000.0
21691,40000.0,2,2,2,25.0,0,0,0,2,0,0,34084.0,35169,37940,36824,37242,37900,,3755,0,1290,1337,1339,0,1.5957589857607877,42000.0
21692,240000.0,2,1,2,27.0,-2,-1,-1,-1,-1,-2,117720.0,5055,8774,1854,-9584,-15483,5055.0,8774,1854,0,0,66971,0,-0.8890967256468822,252000.0
21693,100000.0,2,5,2,27.0,0,0,0,0,0,0,152330.0,66107,60734,48816,28679,30231,3000.0,2231,1617,1000,2000,590,0,-0.13602770289265298,105000.0
21694,,2,1,2,30.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,,0,0,0,0,0,0,-0.5669074956451904,
21695,150000.0,2,3,2,25.0,-2,-2,-2,-2,-2,-2,0.0,1145,2580,0,0,0,1145.0,2580,0,0,0,0,0,1.263644180479533,157500.0
21696,270000.0,2,2,2,25.0,0,0,0,0,0,0,22579.0,23579,24613,25617,25434,25966,1380.0,1419,1423,910,942,951,0,-1.4748891346296376,283500.0
21697,400000.0,2,2,2,24.0,0,0,0,0,0,0,35660.0,37065,38142,38870,30059,27656,2000.0,1673,1401,990,964,975,0,-0.652051421230576,420000.0
21698,50000.0,2,1,2,-5.0,0,0,0,0,0,0,38153.0,34476,25857,26621,27178,28038,1700.0,2000,1500,1000,1300,1300,0,3.4289699483745104,52500.0
21699,80000.0,2,1,2,25.0,-1,2,2,-2,-2,-2,259.0,259,0,0,0,0,0.0,0,0,0,0,0,0,1.4414994482124213,84000.0
21700,20000.0,2,2,2,25.0,0,0,0,0,0,0,4120.0,5387,6440,7373,8246,11095,1500.0,1300,1200,1000,3000,406,0,-0.8610729264454625,21000.0
21701,240000.0,2,3,2,25.0,0,-1,-1,-1,-1,-1,198768.0,2986,191142,98080,19380,100000,2986.0,191142,98080,79380,100000,50254,0,1.2078904050615589,252000.0
21703,50000.0,2,2,2,26.0,2,0,0,0,0,0,47510.0,32952,22289,22752,9325,9270,1744.0,1537,1000,187,185,0,0,-0.28280680750825943,52500.0
21704,70000.0,2,1,2,23.0,0,0,0,0,0,0,,40238,36620,32163,29620,23384,,1626,1760,841,1000,1000,0,0.6315469287012738,73500.0
21705,170000.0,2,5,2,24.0,-2,-2,-1,-1,0,0,85663.0,-37,1740,97961,66257,12106,0.0,1777,114593,5823,439,497,0,-1.015462394447375,178500.0
21706,110000.0,2,3,2,26.0,1,3,2,0,0,0,117274.0,116911,112706,108302,46774,48300,,0,4400,2000,3000,4000,0,-0.103201553379929,115500.0
21707,100000.0,2,1,1,26.0,0,0,0,0,0,0,98530.0,95849,97235,93531,43975,45512,4301.0,4615,2729,1275,47052,1680,0,0.6439847779711306,105000.0
21709,230000.0,2,2,2,23.0,1,3,2,2,2,2,5263.0,5021,3579,31053,30334,38203,3.0,8,30334,0,8507,14,0,-0.9698293451905192,241500.0
21710,230000.0,2,2,2,23.0,-1,-1,-1,-1,-1,0,5049.0,1444,14019,1045,12525,12219,1444.0,14019,1045,12525,244,725,0,-0.22060332510806546,241500.0
21711,60000.0,2,2,1,23.0,0,0,0,-1,-1,-1,43714.0,47653,51400,399,500,10400,5000.0,5000,399,500,10400,0,0,0.30473764501929945,63000.0
21712,50000.0,2,3,2,23.0,0,0,0,0,0,2,17976.0,18254,16428,16986,18579,17317,1564.0,1589,2000,3000,0,3000,0,0.7724865274240224,52500.0
21713,110000.0,2,1,2,23.0,0,0,0,0,0,0,50346.0,54489,58602,62001,65334,69097,,5000,5000,5000,5000,2707,0,0.422798465513126,115500.0
21714,,2,3,2,42.0,0,0,0,0,0,0,102826.0,102646,82849,78064,73437,108072,,5006,5000,5005,42500,3000,0,0.7280562750709412,
21715,80000.0,2,2,2,-5.0,-1,-1,0,-1,-1,-1,390.0,2463,3409,12091,3371,3558,2463.0,1789,12091,3371,4682,500,0,-1.9128631488850996,84000.0
21717,,2,3,2,24.0,1,2,0,0,0,0,50162.0,48982,43579,43825,28396,27437,0.0,2207,2300,1006,1000,1100,0,-2.2060001354680794,
21718,190000.0,2,1,2,26.0,1,-1,0,0,0,0,0.0,2236,5265,5034,1091,0,2236.0,3265,3060,22,0,0,0,-0.08795613263022273,199500.0
21719,,2,2,2,26.0,0,0,0,0,0,2,87151.0,88304,89657,41720,29022,28422,3500.0,3103,1800,2381,0,1100,0,1.1917879574502126,
21720,30000.0,2,2,1,21.0,0,0,0,0,0,0,28404.0,29009,29831,29992,21754,18519,1467.0,1679,1230,827,1000,1000,0,-0.4029648035926578,31500.0
21721,20000.0,2,2,2,21.0,0,0,0,0,0,0,19382.0,20040,17850,13560,11748,10632,1318.0,1499,1099,333,2000,2000,0,-0.984699769236249,21000.0
21722,60000.0,2,1,2,22.0,0,0,0,0,0,0,57484.0,59521,59674,56018,36350,18203,3000.0,3000,1500,790,1000,1000,0,-2.0989495056985206,63000.0
21723,20000.0,2,1,2,22.0,0,0,0,0,0,0,16936.0,18139,18024,18500,18067,17640,2684.0,2000,1600,361,353,360,0,0.07072317069315465,21000.0
21725,30000.0,2,3,2,26.0,2,3,2,0,0,0,26412.0,25700,24989,25068,26145,27219,,0,1500,1500,1500,1050,0,-1.5111553451079216,31500.0
21726,150000.0,2,2,2,27.0,0,0,0,0,0,0,58751.0,60163,62142,57777,51110,52284,3000.0,3000,2010,2000,2000,2000,0,-0.7183092808050563,157500.0
21728,210000.0,2,2,2,26.0,0,0,0,0,0,0,177492.0,179951,171135,166199,144060,132326,10000.0,10000,10000,10000,10000,10000,0,-0.5995860880609936,220500.0
21729,130000.0,2,3,1,25.0,0,0,0,0,0,-1,24885.0,26196,25476,22394,17907,1739,1740.0,2000,1209,1120,1739,35,0,-2.0817808039448935,136500.0
21730,50000.0,2,2,1,26.0,1,-2,-2,-2,-2,-2,0.0,-69777,0,0,0,0,0.0,70000,0,0,0,0,0,-0.3106483070997732,52500.0
21731,200000.0,2,1,2,26.0,-1,0,0,0,0,0,32938.0,25985,19496,16104,28666,18215,3000.0,1241,5000,16831,1000,1000,0,1.8905985363970352,210000.0
21732,180000.0,2,1,1,26.0,-1,-1,-1,-1,-1,-1,4745.0,5865,6059,5537,17366,16971,5865.0,6091,5537,17366,16971,2785,0,2.243800535075842,189000.0
21734,160000.0,2,3,2,24.0,0,0,0,0,0,0,133268.0,133059,135452,136804,116042,118202,4753.0,5142,4450,4178,5000,5000,0,1.613910863868714,168000.0
21735,130000.0,2,1,2,23.0,-1,-1,-1,-1,-1,0,4459.0,13453,3656,5008,13734,14976,13485.0,3656,5024,13734,3000,822,0,-1.0128710816460835,136500.0
21736,50000.0,2,1,2,23.0,-2,-2,-2,-2,-2,-2,307.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.8764701645004855,52500.0
21737,30000.0,2,3,1,21.0,0,0,0,0,2,0,28884.0,25277,25289,25971,25350,5082,2091.0,1600,1600,301,102,40,0,-0.33065097450525294,31500.0
21738,20000.0,2,1,2,23.0,-1,0,0,0,0,0,4456.0,7339,9662,9708,4779,6968,3000.0,4029,5514,3000,3000,8000,0,-1.0559794877176985,21000.0
21739,110000.0,2,2,2,23.0,0,0,0,0,0,0,37129.0,32761,26428,23043,20338,7680,1800.0,1554,1212,0,0,74458,0,-0.42234454271397726,115500.0
21742,,2,2,2,23.0,0,0,-1,0,0,0,1614300.0,82687,80613,80671,72785,74313,5000.0,81000,2776,2600,2696,2812,0,0.7457183803928281,
21744,20000.0,2,2,1,24.0,0,0,0,-1,-1,-1,16393.0,8118,5463,1379,2668,390,1688.0,1463,1379,2668,390,390,0,-0.8083224605736143,21000.0
21745,150000.0,2,1,2,23.0,-2,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.13849559964254185,157500.0
21746,50000.0,2,1,2,23.0,0,0,0,0,0,0,45345.0,46403,38343,32214,17292,7501,2010.0,2046,1866,310,300,483,0,-0.7966136824614679,52500.0
21747,20000.0,2,1,2,24.0,0,0,2,-1,-1,0,5275.0,5487,2778,6572,5016,2508,2778.0,0,6572,5016,0,0,0,1.5541433093930996,21000.0
21748,130000.0,2,1,1,-5.0,1,2,-1,-1,-1,-1,,62717,29615,22110,15352,10452,239.0,29615,22135,15352,10452,4623,0,0.5170184240991648,136500.0
21749,130000.0,2,2,2,25.0,-1,-1,-1,-1,-1,-1,3639.0,396,396,396,396,396,396.0,396,396,396,396,396,0,-0.5796056334635616,136500.0
21750,60000.0,2,2,2,24.0,0,0,0,0,0,0,52676.0,41956,29626,29804,28045,28629,1778.0,1794,1772,1200,1186,1513,0,-0.8424205686366922,63000.0
21751,110000.0,2,2,2,24.0,0,0,-1,-1,-1,-1,6071.0,0,3308,2527,1076,1164,0.0,3308,2527,1079,1167,1974,0,0.8740495717453971,115500.0
21752,80000.0,2,2,2,22.0,1,2,2,-2,-2,-2,7369.0,7000,0,0,0,0,0.0,0,0,0,0,0,0,0.5707708171928987,84000.0
21753,50000.0,2,1,2,24.0,0,0,0,0,0,0,40246.0,41679,41688,32806,18609,19793,2128.0,3000,6000,1000,1500,705,0,-0.6435573033862504,52500.0
21754,80000.0,2,2,2,24.0,0,0,0,0,0,0,,77353,78321,73731,39643,39457,3503.0,5001,2092,1218,1445,878,0,-0.7698221142074176,84000.0
21755,150000.0,2,1,2,,-2,-2,-2,-2,-2,-2,4244.0,9830,7588,13896,528,0,9830.0,7588,13907,528,0,6093,0,-2.16406499098602,157500.0
21756,50000.0,2,1,2,24.0,1,2,2,0,0,2,50789.0,52158,51051,50959,51121,49344,2500.0,0,2100,3500,0,2000,0,0.09900111698464394,52500.0
21757,270000.0,2,2,1,25.0,0,0,0,0,0,0,184560.0,178592,170225,156719,151716,153519,6061.0,6081,5072,5009,5254,4069,0,0.3846648044150635,283500.0
21758,180000.0,2,1,2,23.0,0,0,0,0,0,0,6825.0,4094,4268,5423,6423,7404,2015.0,3000,3000,1000,1814,3000,0,-0.863928159885521,189000.0
21759,80000.0,99,1,2,,-2,-2,-2,-2,-2,-2,0.0,698,4949,967,5762,0,698.0,4949,967,5775,0,0,0,-0.6450806689055365,84000.0
21762,90000.0,2,2,2,24.0,0,0,0,0,0,2,12750.0,15359,16404,17424,18925,18483,3155.0,1600,1600,2100,0,1500,0,1.4687025528819464,94500.0
21763,130000.0,2,1,2,24.0,0,-1,-1,2,0,0,9920.0,5500,670,670,670,670,5555.0,670,0,0,0,0,0,-0.05208915716712918,136500.0
21764,60000.0,2,2,2,24.0,-2,-2,-2,-2,-2,-2,5648.0,12270,0,0,479,27485,12270.0,0,0,479,27485,0,0,0.09303184554271793,63000.0
21765,320000.0,2,1,2,24.0,0,0,0,0,0,0,64232.0,67516,70774,70089,71994,57805,4000.0,4002,3000,15000,5000,5000,0,-1.231556063594186,336000.0
21766,130000.0,2,1,2,25.0,1,-1,-1,-1,-1,-1,0.0,2178,604,700,0,1440,2178.0,604,700,0,1440,412,0,-0.7164664153047244,136500.0
21767,180000.0,2,2,2,25.0,0,0,0,0,0,0,109030.0,177633,139415,136942,114632,117808,78266.0,5203,30023,10024,10000,4458,0,0.3154678907368095,189000.0
21768,100000.0,2,3,2,25.0,0,0,0,0,0,0,97997.0,97018,94247,62919,10492,4809,4000.0,4046,4752,4000,4500,3000,0,0.6786882089396762,105000.0
21769,80000.0,2,2,2,25.0,-2,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.45672008135169,84000.0
21771,,2,1,2,25.0,0,0,0,0,0,0,2809660.0,141796,145125,148388,152132,155887,4000.0,4500,4500,5000,5000,5000,0,-0.7593327652124905,
21772,360000.0,2,2,2,25.0,2,2,-2,-2,-2,-2,1614.0,-40,-40,-40,-40,1153,40.0,0,0,0,1193,17,0,0.4175193126559362,378000.0
21773,180000.0,2,1,2,26.0,0,0,0,0,0,0,60258.0,51699,48469,49553,49772,50829,2130.0,2200,2200,2000,2000,2100,0,-0.7721663631850308,189000.0
21774,40000.0,2,1,2,24.0,-2,-2,-2,-2,-2,-2,5247.0,7196,6597,5552,4081,3232,7196.0,6597,5552,4081,3232,8390,0,-0.6042263045597681,42000.0
21776,90000.0,2,2,1,24.0,0,0,0,0,0,2,86422.0,89710,70681,73595,90755,53692,5000.0,3300,22837,3300,0,1650,0,0.31411661402576,94500.0
21777,210000.0,2,2,2,25.0,-1,-1,-1,0,0,0,2785.0,461,6472,83589,73689,64854,461.0,13966,80000,2326,2272,3661,0,0.7967815212389877,220500.0
21778,180000.0,2,2,2,25.0,0,0,0,-2,-1,0,11393.0,2963,0,0,351,1351,2000.0,0,0,351,1000,0,0,2.0870004304677576,189000.0
21780,150000.0,2,1,2,25.0,0,0,0,0,0,0,151160.0,152127,154652,157819,155982,154158,5526.0,5877,5804,5763,5669,5596,0,2.674137334784136,157500.0
21781,50000.0,2,2,2,25.0,0,0,0,0,-2,-2,18734.0,19340,10000,0,0,0,1340.0,1000,0,0,0,0,0,-0.45627245543575,52500.0
21783,130000.0,2,1,2,25.0,0,0,0,0,0,0,55368.0,58035,47313,44568,48560,51529,5000.0,5000,5000,5000,5000,5000,0,1.4596596413206329,136500.0
21784,200000.0,2,1,2,25.0,0,-1,-1,-1,-2,-2,136435.0,105,99230,92388,18758,0,,99230,10038,18758,0,0,0,0.6454861709898451,210000.0
21785,320000.0,2,3,2,25.0,0,0,0,0,0,0,66497.0,68327,68759,69746,70040,71076,3084.0,3007,3031,2367,2450,2432,0,-1.2994813126956595,336000.0
21786,90000.0,2,2,2,25.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,-0.08376308909073832,94500.0
21788,210000.0,2,1,1,26.0,1,2,-1,-1,-1,2,5589.0,2687,3746,5000,5618,3618,14.0,4062,5005,5618,0,1354,0,1.094976182557592,220500.0
21789,360000.0,2,1,2,26.0,-2,-2,-2,-2,-2,-2,2741.0,-59,-59,11868,-2,450,0.0,0,11927,0,452,3818,0,0.0920472833624546,378000.0
21791,,2,1,2,25.0,1,-2,-2,-2,-2,-1,2396.0,1823,1630,2203,1443,1823,1823.0,1630,2203,1443,1823,1027,0,1.0602864967694645,
21792,60000.0,2,4,2,27.0,0,0,0,0,0,0,170536.0,175143,180162,190202,209923,55491,5143.0,5162,10202,19923,1591,5500,0,-0.12314232785037474,63000.0
21793,30000.0,2,2,2,24.0,0,0,0,0,0,0,27690.0,28543,8536,9497,29046,29873,1578.0,1239,1200,25000,1200,0,0,-0.38660708605371835,31500.0
21794,50000.0,2,3,1,24.0,0,0,0,0,0,0,48789.0,49755,49551,49800,20000,0,1775.0,2221,1470,400,0,0,0,-0.5587670160032004,52500.0
21795,90000.0,2,1,2,25.0,0,0,0,0,0,0,14550.0,15205,15523,15850,15849,17309,2000.0,2000,5000,2000,2000,5000,0,-1.4312124388526057,94500.0
21796,110000.0,99,2,2,25.0,0,0,0,0,0,0,38152.0,39214,39981,41312,42028,42899,2000.0,1700,2000,1700,1700,2300,0,1.759263477661046,115500.0
21797,140000.0,2,2,2,25.0,0,0,0,0,0,0,133714.0,137585,131666,114989,81475,82812,6560.0,6200,4246,5000,3000,3000,0,-1.191263831469702,147000.0
21798,200000.0,2,2,2,25.0,-1,-1,-1,-1,-1,-1,2298.0,1490,1669,142,1100,6861,1490.0,1669,144,1100,6861,1110,0,1.3926684818514077,210000.0
21799,30000.0,2,2,2,25.0,0,0,0,0,0,0,536300.0,27990,29224,26692,18466,29824,2000.0,2000,1527,1600,1000,1000,0,0.8239376176171329,31500.0
21800,50000.0,2,1,2,,-1,-1,-1,-1,-1,-1,3195.0,3548,23231,2881,3048,2739,3557.0,23501,2889,3057,2746,47651,0,0.13379953015983362,52500.0
21802,50000.0,2,1,2,25.0,0,0,-1,0,0,0,4705.0,9557,7861,8984,10664,7292,5000.0,7861,1320,2000,6000,10000,0,1.0369767629713584,52500.0
21803,80000.0,2,3,1,24.0,-1,-1,-1,2,-1,-1,754.0,-69,3330,2699,1853,184,0.0,3399,0,1853,184,1350,0,0.4097675530153388,84000.0
21804,240000.0,2,4,2,25.0,0,0,0,0,0,0,26501.0,26869,27488,17891,6696,4129,5000.0,6000,3000,0,0,3585,0,-0.2158394218861323,252000.0
21806,200000.0,2,1,2,26.0,-2,-2,-2,-2,-2,-2,5337.0,2322,7458,1086,25643,35237,2322.0,7471,1086,25643,35237,7678,0,-0.32526818113678657,210000.0
21807,140000.0,2,1,2,26.0,0,0,-2,-2,-2,-2,21688.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.1493084860065963,147000.0
21808,360000.0,2,2,2,26.0,0,0,0,0,0,0,22233.0,22935,23816,13800,11000,0,1287.0,1152,1000,1000,0,179,0,-1.5178875152917106,378000.0
21809,70000.0,99,2,1,26.0,0,0,0,0,0,0,,42652,43705,45965,46900,47884,1687.0,1740,3000,1700,1739,1770,0,-2.115177763148794,73500.0
21813,50000.0,2,1,2,24.0,0,0,0,0,0,2,12986.0,13994,15020,16335,17040,16625,1230.0,1256,1571,1276,0,624,0,0.6529704445689116,52500.0
21814,,2,1,2,25.0,0,0,0,0,0,0,,77807,75559,74371,75126,73799,2800.0,3703,2700,2200,1810,3000,0,-0.14562094784521978,
21815,180000.0,2,2,2,26.0,1,-2,-1,-1,-2,-2,0.0,0,1000,0,0,0,0.0,1000,0,0,0,0,0,0.6342944601800892,189000.0
21817,120000.0,2,1,2,26.0,0,0,0,0,0,0,115520.0,98551,84797,66398,44428,31738,5001.0,5076,5000,3042,2110,600,0,-1.0476075604608763,126000.0
21818,140000.0,2,1,2,26.0,0,0,0,0,0,0,63119.0,64240,64992,52809,51406,50328,,2226,2367,1740,1754,1818,0,-0.546225706304578,147000.0
21820,310000.0,2,1,2,26.0,0,0,2,2,-1,2,11683.0,9624,9022,-422,6214,2360,3000.0,0,0,6900,0,1300,0,1.0380410751995945,325500.0
21821,30000.0,2,1,2,27.0,0,0,0,0,0,0,3812.0,5744,8642,11492,14285,17056,,3000,3000,3000,3000,1000,0,-0.18282160518505688,31500.0
21822,2000000.0,2,1,1,25.0,-1,-1,-2,-2,-2,-2,776.0,0,0,151,0,0,0.0,0,151,0,0,0,0,-0.7690545221914348,2100000.0
21823,180000.0,2,3,2,26.0,-1,2,-1,2,2,-2,1728.0,1539,2703,1650,0,0,0.0,2703,0,0,0,0,0,-2.772108158569006,189000.0
21824,120000.0,2,2,1,24.0,0,0,0,0,0,0,56324.0,28542,13590,11501,10151,11171,3000.0,5007,3200,2000,3000,0,0,1.3362289718267708,126000.0
21825,290000.0,2,1,2,25.0,-1,-1,-1,0,0,0,11102.0,9327,22149,23737,13449,17963,9358.0,22149,20000,3449,7000,11041,0,0.251471389499199,304500.0
21826,90000.0,2,3,2,26.0,0,0,0,0,0,0,91564.0,43201,42219,1769,2269,3269,3000.0,3000,1000,500,1000,86500,0,0.5310222086924008,94500.0
21827,260000.0,2,1,2,26.0,0,0,0,0,0,0,145165.0,149173,142730,148307,152375,158435,6500.0,7000,8000,6500,8500,5600,0,0.9035298947661238,273000.0
21828,,2,1,2,26.0,-2,-1,-1,0,0,0,865.0,221,16601,17833,15708,10013,221.0,16601,1513,1000,350,500,0,-1.247849485138866,
21829,270000.0,2,1,2,27.0,-1,-1,2,2,-1,-1,9112.0,6035,3687,0,887,690,6035.0,0,0,887,690,6331,0,-0.5260541908444127,283500.0
21830,280000.0,2,2,2,29.0,-1,-1,-1,-1,-1,0,11536.0,3408,8220,2287,10969,5395,3419.0,8283,2287,10969,0,0,0,-0.9420232885559595,294000.0
21832,60000.0,2,1,2,27.0,-1,-1,2,0,0,0,1130.0,7,7,11965,11958,12069,7.0,0,11958,0,611,0,0,-0.19251164788058409,63000.0
21833,70000.0,2,1,2,27.0,0,0,0,0,0,0,70844.0,64697,65455,66247,65230,66685,3000.0,2400,3000,2400,2500,2500,0,-1.9891476945867086,73500.0
21835,140000.0,2,2,1,27.0,0,0,0,0,0,0,125792.0,126771,132730,124689,105447,106704,5000.0,10000,5000,5000,5000,5000,0,-1.1128451472637522,147000.0
21837,80000.0,2,1,2,23.0,0,0,0,0,0,0,74464.0,69584,66342,60514,48965,29648,3117.0,2519,1838,1434,1015,1505,0,1.3983750040111353,84000.0
21838,40000.0,2,5,1,,0,0,0,0,0,0,816960.0,39270,40929,40528,39575,40526,1650.0,2300,1600,1330,1500,1500,0,-1.246630775956619,42000.0
21840,200000.0,2,2,2,24.0,0,0,0,0,0,-2,19326.0,20330,21362,22000,2000,950,1330.0,1362,1000,2000,950,0,0,-0.430695510187409,210000.0
