LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month,random_noise,LIMIT_BAL_copy,ID_ANONYME
30000.0,1,2,2,38,0,0,0,0,0,0,26825.0,18401,18432,17844,18237,10900,2100.0,2500,1000,1000,3000,7002,0,0.1801297421888691,31500.0,270775d98eff
,2,1,1,30,-1,0,0,0,0,2,8078.0,27201,27879,28420,39206,37705,20000.0,2000,2000,12000,0,2000,0,-0.529957093740112,,d88fdfa7ec32
400000.0,1,1,1,34,-2,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.212217321136216,420000.0,fdd5b899b3f6
500000.0,99,2,1,30,0,0,0,0,0,0,21008.0,17863,15219,14044,14191,13650,1500.0,2000,1100,505,700,2000,0,-2.2059261435326336,525000.0,87c9936fd15c
240000.0,1,1,1,39,0,0,0,0,0,0,236229.0,222103,221963,181559,173023,156115,8019.0,7218,10060,5893,7008,25043,0,0.2305195941395585,252000.0,1b5c3adff66e
10000.0,1,3,1,52,-1,-1,0,0,0,0,1772.0,8304,9506,9702,9999,10344,8304.0,1500,500,600,800,0,0,0.3343511428197069,10500.0,bcb4120c9684
80000.0,2,2,1,35,-1,-1,-1,-1,-1,-1,2741.0,9266,1125,4380,2210,1150,9266.0,1125,4401,2210,1150,390,0,-0.5423531223071316,84000.0,e5f74ebbb1e7
60000.0,1,2,2,27,0,0,0,0,0,0,55731.0,57239,57183,24564,24155,25023,3000.0,1800,1000,1100,1200,1500,0,-0.5108088614718227,63000.0,20825d7b5417
200000.0,2,1,2,37,-2,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.9544751394509468,210000.0,1b4933ea0bf3
260000.0,1,1,2,30,-1,-1,-1,0,0,-1,496.0,496,992,992,496,1488,,992,496,0,1488,496,0,-0.5309207291136239,273000.0,caa2fa1a1970
300000.0,1,1,1,34,0,0,0,0,0,0,1257.0,6467,7655,7507,7659,-574,5600.0,1500,0,300,0,6600,0,-1.659358488914972,315000.0,32f25bd926af
310000.0,2,2,2,27,0,0,0,0,0,0,44834.0,35597,34161,38689,32710,24343,2015.0,2000,5034,1045,776,389,0,0.1518378532200236,325500.0,48b81d202ec3
140000.0,2,1,1,32,0,0,0,0,0,0,129371.0,131025,39505,40894,39229,40679,5650.0,1650,2007,1500,2100,1500,0,-0.1164478636139378,147000.0,ff43d6c70646
230000.0,1,2,1,39,-1,-1,-1,-1,-1,-1,326.0,326,326,326,326,326,326.0,326,326,326,326,324,0,0.450630914968627,241500.0,986158efae5d
50000.0,1,2,2,27,0,0,0,0,0,0,91493.0,47836,47360,48296,47790,49045,3749.0,2500,2000,2000,2069,2000,0,0.7746831406889069,52500.0,073dcb43d06d
180000.0,2,2,1,28,0,0,-1,0,0,0,3783.0,2813,839,1557,51680,53115,2000.0,839,718,50824,2242,1100,0,-0.5400850942347566,189000.0,194f4de6fa09
100000.0,1,1,2,25,0,0,0,0,0,0,50848.0,51118,48443,50352,51399,53078,3000.0,3000,3000,3000,3000,3000,0,0.7087401173239944,105000.0,665c5a87cc8c
350000.0,2,1,2,39,-1,-1,-1,-1,-1,-1,3860.0,648,11094,4041,4485,9364,648.0,11198,4057,4523,9407,3948,0,-2.25488644015982,367500.0,9c34ae9c681c
360000.0,2,1,2,28,0,0,0,0,0,0,2971640.0,96639,82386,50887,52249,35311,90044.0,10090,50006,20000,5000,20000,0,-0.3684114209784987,378000.0,f49b714c38c7
10000.0,1,6,2,47,0,0,0,-1,-1,-1,7968.0,8800,0,2640,695,738,1000.0,0,2640,695,738,0,0,-0.3107950503028389,10500.0,950fb8185e71
130000.0,2,1,2,74,0,0,0,0,0,0,37112.0,34653,9522,3939,6939,950,2009.0,2000,2000,3000,900,0,0,0.2863371985474054,136500.0,138bfa992685
320000.0,1,1,1,40,0,0,0,0,0,0,321281.0,324449,254293,206521,202697,203332,27000.0,17000,7030,7000,10000,30000,0,0.4477853123710916,336000.0,f9e8a182c490
180000.0,2,1,1,38,0,0,0,0,-2,-2,43507.0,44282,23946,0,0,0,2000.0,2000,0,0,0,0,0,-1.201072075283255,189000.0,e6b866f3ab8d
80000.0,1,2,2,26,1,-2,-2,-1,0,0,0.0,0,0,23374,24836,26412,0.0,0,23374,2000,2000,13000,0,-1.0448904508402868,84000.0,b513f013566e
70000.0,99,1,2,49,0,0,0,0,0,0,56551.0,34489,32669,31429,31749,21385,1900.0,1630,890,1300,762,1000,0,-0.3418358295640313,73500.0,4648283b1bda
150000.0,1,2,1,66,0,0,0,0,0,0,190790.0,167666,145132,148054,146358,145253,4942.0,4875,4085,4113,4074,4820,0,-0.0665913058439905,157500.0,c53d9534e7c4
480000.0,2,3,1,36,-1,0,0,-1,-1,-1,19311.0,13368,7000,7331,7000,7000,1368.0,1000,7331,7000,7000,7000,0,-0.9840897041108596,504000.0,0b02e5f2da70
50000.0,2,3,2,44,0,0,-2,-2,-2,-2,51400.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.6765373175163217,52500.0,8d19ff19bf78
50000.0,2,3,2,25,0,0,0,0,0,0,26708.0,25230,26999,27748,28351,28864,2000.0,3000,1500,1200,1136,1032,0,1.4312780331564954,52500.0,248840c6f5df
280000.0,1,1,2,27,0,0,0,0,0,0,139719.0,136052,118076,101457,81124,42347,6000.0,4000,4000,4000,3000,1000,0,-0.0622758126978507,294000.0,b02cf07aeaef
20000.0,2,2,1,47,-1,2,2,-1,0,-1,780.0,780,390,780,390,1735,390.0,0,780,0,1735,0,0,-0.0225641599409817,21000.0,b7ccca6c9d52
70000.0,2,2,1,38,0,0,0,0,0,0,40271.0,41126,21125,6197,4560,0,3000.0,7000,1100,1000,0,0,0,-0.0867408697735229,73500.0,42e4b35f11ca
30000.0,1,3,2,58,0,0,0,0,0,0,28372.0,29152,29643,29593,27952,0,,1500,788,559,0,0,0,0.3294735516906904,31500.0,a59a3395d7fc
200000.0,2,1,1,63,1,-2,-2,-2,-1,-1,0.0,0,0,0,67052,0,,0,0,67052,0,0,0,0.0425816136894518,210000.0,e2e4107dc615
210000.0,1,1,2,29,1,-1,2,0,0,-1,0.0,855,855,855,855,599,855.0,0,0,0,599,0,0,0.7477401448563211,220500.0,9c8598dfb879
210000.0,2,1,1,65,0,0,0,0,0,0,,135581,138644,141679,92170,93998,4921.0,5317,5631,3345,3360,3483,0,-1.8569721633281195,220500.0,b9600eb458df
470000.0,1,1,1,38,-1,0,0,0,0,0,79455.0,74993,48344,45433,45853,21158,2348.0,1542,1041,2019,789,5013,0,0.746368781172932,493500.0,71ecfa248279
50000.0,1,2,2,38,0,0,0,0,0,0,44620.0,49641,46396,19673,17083,17694,10000.0,2014,1000,1000,3000,4000,0,1.713681481570059,52500.0,27c52a39bf52
240000.0,2,2,1,37,-1,0,0,0,0,0,12365.0,92184,86507,89138,91118,93229,90500.0,3000,3000,2500,2500,3000,0,-1.01252728461669,252000.0,7037c965d7d5
100000.0,2,2,1,33,2,0,0,0,0,0,96547.0,97120,95375,54612,30306,60897,5305.0,3590,1118,720,50000,4200,0,-2.350032240048252,105000.0,d168cb88c31a
200000.0,2,2,2,25,0,0,0,0,0,0,194202.0,197220,130930,130775,128752,122695,8000.0,4500,4532,5451,5000,4500,0,-0.7316702765663452,210000.0,46519d64b6f9
130000.0,1,1,1,58,0,0,0,0,0,-1,137671.0,139089,50093,49303,14772,150,4300.0,1500,0,0,1233,870,0,-0.0799680333814587,136500.0,4eae2d460f24
50000.0,1,2,2,23,0,0,0,0,0,0,50628.0,50705,50328,19542,19439,19683,2235.0,1858,823,838,702,687,0,-0.2875807426049509,52500.0,631573a9e87b
210000.0,1,1,2,32,-1,2,2,-1,-1,-1,2869.0,2639,0,6299,0,197,0.0,0,6299,0,197,0,0,-0.0158527513607124,220500.0,1149168b6025
70000.0,1,1,2,27,0,0,0,0,0,0,71201.0,70686,70195,71005,71135,69846,2691.0,21000,2500,2800,2800,2700,0,-0.0141733876183894,73500.0,1894a468fa31
100000.0,2,3,2,48,-1,0,0,0,0,0,85438.0,89125,93751,13700,15474,17211,5105.0,10000,2000,2000,2000,2000,0,-0.5513618778658507,105000.0,0e92c8f928b6
30000.0,2,2,1,24,0,0,0,0,0,0,18757.0,19419,19341,12459,12244,11550,1475.0,1000,249,600,201,0,0,-0.685801853261565,31500.0,67dbb8ccfef3
200000.0,1,1,2,29,-1,-1,0,0,-1,-1,1528.0,4179,1689,1851,34808,-30895,4191.0,1200,1893,42804,10,85820,0,0.7065886242563448,210000.0,5f8114e6e490
360000.0,1,2,1,36,-1,-1,-1,-1,-1,-1,6783.0,2337,10990,74562,-28,5677,2347.0,11046,74934,0,5705,8503,0,-1.09253764570247,378000.0,e49e2453f300
750000.0,2,1,2,28,1,-1,-1,0,0,-1,9500.0,9655,401003,399493,400993,409483,250000.0,401003,7990,11000,417990,3080,0,-1.3664715073775733,787500.0,977b467c4789
100000.0,1,2,2,23,0,0,0,0,0,0,91572.0,95201,94977,97332,74637,77386,5100.0,3000,3139,27000,4000,4000,0,1.147148733724687,105000.0,752920b4daca
90000.0,2,2,2,54,0,0,0,0,0,0,82901.0,64530,33550,34216,34933,35628,1544.0,3114,1223,1267,1275,1320,0,0.7826141930466909,94500.0,6b78e66651aa
50000.0,1,2,2,28,0,0,0,0,0,0,21510.0,23357,32197,12595,13445,13803,,10000,3000,1000,1500,0,0,-0.2526339923982386,52500.0,3cee1cb9c320
120000.0,2,2,1,48,0,0,0,0,0,0,78384.0,77085,73326,72594,72008,74622,4000.0,3505,3005,3008,7253,12,0,0.6932963488512643,126000.0,885f1dcabdb8
120000.0,2,2,1,38,0,0,0,0,0,0,44630.0,37772,27827,3228,3294,0,1999.0,1040,265,66,0,0,0,-0.0300843367496521,126000.0,12712951aa8c
220000.0,1,2,1,43,0,0,0,0,0,0,84466.0,84356,84151,83591,83789,83885,4000.0,4000,3500,3500,3500,3500,0,2.609531522844608,231000.0,ec81ad8bba8b
140000.0,2,2,2,26,0,0,0,0,0,2,135294.0,137425,134487,135945,131296,139207,7462.0,6487,5025,6101,10601,2,0,-0.2332765984957371,147000.0,c55d1110f4ca
400000.0,2,2,1,46,-1,-1,-1,-1,-1,-1,30018.0,19735,26181,134967,52991,163837,19753.0,26245,135000,53000,163837,37345,0,2.1616124566036565,420000.0,b39c7034454e
180000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,11168.0,6496,9733,4088,5428,13138,6678.0,9740,4088,5428,13138,12174,0,0.2873997431176874,189000.0,eef8c52780f4
340000.0,2,2,1,36,1,-2,-2,-1,-1,-1,0.0,0,0,150,920,0,0.0,0,150,920,0,17386,0,-0.9084457918721318,357000.0,910769754620
250000.0,1,3,2,45,0,0,0,0,0,0,244563.0,248218,70004,64953,51507,50338,10925.0,2351,1886,1616,1756,1182,0,-0.363286337998155,262500.0,05b541c3795a
50000.0,2,2,1,49,0,0,0,0,0,0,8925.0,9208,10238,10700,10762,11587,1200.0,1200,1000,1000,1000,1000,0,-0.3516325251572106,52500.0,a5c44cf41754
220000.0,2,1,2,24,0,0,0,0,0,0,51908.0,53087,54167,55267,56586,57993,2017.0,1965,2000,2210,2500,2339,0,-0.180956121467621,231000.0,49c5a999428a
400000.0,99,2,2,34,0,0,-2,-1,0,0,11052.0,0,0,53826,55061,71541,0.0,0,53826,1642,20000,1256,0,-0.1855941067590817,420000.0,2dce001ec7d6
320000.0,2,1,1,36,-2,-2,-2,-2,-2,-2,14536.0,2935,3019,4179,4256,2675,2949.0,3034,4200,4277,2688,3651,0,-0.6407087083073528,336000.0,d5654ec1bd39
260000.0,2,2,1,40,-1,-1,-1,-1,-1,-1,148.0,359,397,208,790,2788,360.0,398,208,792,2788,3675,0,-0.0146336232281826,273000.0,17c8e2ae98c6
350000.0,1,1,1,41,-1,-1,-1,-1,-1,-1,1134.0,2985,240,1041,-12,6449,2995.0,240,1051,0,6461,18,0,0.959980672679722,367500.0,da21278e78ad
30000.0,1,2,2,34,0,0,0,0,0,0,28509.0,29739,29372,29514,27226,25408,2003.0,1504,2017,2000,1000,1100,0,-0.44681559801957,31500.0,52be9ccfbf97
50000.0,2,2,2,70,0,0,-2,-1,-1,-2,5961.0,0,0,700,0,0,0.0,0,700,0,0,0,0,-1.0635937794809245,52500.0,9f9df1248228
,2,3,2,23,0,0,2,2,0,0,26280.0,28952,29482,28712,29311,30065,3420.0,1300,0,1210,1391,665,0,1.6138543428272376,,963df261b287
350000.0,1,1,2,35,2,-1,-1,0,-1,-1,105.0,3298,50064,8003,8293,23080,3308.0,50206,40,8334,23102,5004,0,1.4875705223056763,367500.0,a842d752f0a2
410000.0,1,1,1,36,-1,-1,-1,-1,-1,-1,5770.0,2290,2756,3560,6661,3877,2290.0,2756,3560,6661,3877,1249,0,-0.213388711915775,430500.0,f6ad0765bdb6
130000.0,99,3,1,34,0,0,0,-1,-1,-1,65743.0,63724,63163,386,1770,384,2606.0,3174,386,1778,384,1446,0,0.9705031825632396,136500.0,e90f9b09d844
800000.0,2,3,2,28,0,0,0,0,0,0,70194.0,71912,69776,70985,72444,69685,3500.0,3000,2500,2500,2500,2500,0,0.4413267812966283,840000.0,8bdb0a1af9b7
380000.0,2,2,1,51,1,-2,-2,-2,-1,-1,0.0,0,0,0,630,1297,0.0,0,0,630,1613,1618,0,-0.0738682615544492,399000.0,b4672738a0a2
320000.0,2,1,1,53,1,2,2,0,0,0,318844.0,324589,320622,252323,253557,256525,10000.0,450,7025,7161,8000,6883,0,0.0685844441074369,336000.0,7ad2d913d3dd
50000.0,1,2,2,32,0,0,0,0,0,0,48536.0,41045,41532,18646,19183,19214,3030.0,2124,646,828,1097,612,0,-0.3038755693637402,52500.0,3fa5ca7cc617
30000.0,1,2,2,24,0,0,0,0,0,0,19955.0,20348,18339,18794,23530,23531,1338.0,1500,1000,5000,2000,24,0,-0.5446215241245018,31500.0,6f64769fe194
50000.0,1,2,2,23,1,2,2,2,2,2,41974.0,43210,42368,44553,45679,46275,2200.0,150,3200,2000,1500,2000,0,0.2687509275981882,52500.0,548ee5b11ce3
50000.0,1,2,2,44,0,0,0,0,0,0,40709.0,37503,18086,18545,15453,15847,3000.0,2000,1000,1000,800,3000,0,0.9494049142743624,52500.0,30bc0a114420
50000.0,1,2,1,50,0,0,0,0,0,0,49083.0,49462,50004,17751,17725,17688,2238.0,2170,617,631,635,614,0,1.2702483252571477,52500.0,cd892ad205d3
200000.0,1,1,2,27,0,0,0,0,0,0,4770.0,5983,9018,7380,7042,2583,1300.0,3138,500,2000,1000,1000,0,0.6303552688280598,210000.0,81eff02dc644
80000.0,1,2,2,28,0,0,0,0,0,0,50695.0,53476,46685,35760,33853,35708,10010.0,3000,5000,5000,3000,5000,0,0.2022513996245269,84000.0,cb978ca78b76
20000.0,2,3,3,53,0,0,0,-1,-1,0,9677.0,9578,12102,1473,18177,18046,4578.0,2795,1473,18177,2046,2615,0,-1.12814278191903,21000.0,5afa02cb132b
180000.0,2,2,2,28,-2,-2,-2,-2,-2,-2,2177.0,1175,0,2530,0,0,1175.0,0,2530,0,0,0,0,1.90291765331522,189000.0,366a380db9cd
230000.0,2,1,2,32,0,0,0,0,0,0,228639.0,226778,184466,157857,131706,62237,10075.0,10135,6034,10000,3000,5000,0,0.9908642490526398,241500.0,306f9ec8250a
180000.0,2,2,2,32,-1,-1,-1,0,-1,-1,6314.0,1795,1190,1079,659,90,1795.0,1190,0,659,90,8856,0,0.3169124625212415,189000.0,a53f3974cfe0
60000.0,1,3,2,44,0,0,0,0,0,0,57694.0,58749,38110,38525,38346,37416,2800.0,1900,1300,1363,1500,1466,0,-1.722244217364381,63000.0,6af93c03a005
70000.0,2,1,2,23,0,0,0,0,0,0,177560.0,10077,11203,11320,11487,11895,1500.0,1600,600,500,600,2600,0,-1.7558191333025075,73500.0,a3fd525328a1
360000.0,2,2,2,52,-1,-1,-1,-1,-1,-1,5583.0,495,1862,230,661,658,495.0,1862,230,661,658,532,0,0.1481473580223091,378000.0,80335c1f5da1
440000.0,2,3,2,36,0,-1,-1,-1,0,0,7887.0,2516,5252,13192,29029,27812,2516.0,5252,13192,20000,1179,623,0,-0.9246532370901792,462000.0,f95887d5a96c
400000.0,1,1,1,40,-1,-1,-1,-1,-1,-1,1630.0,816,1617,875,917,5434,816.0,1617,875,917,5434,14115,0,-2.083204383604366,420000.0,1deba9e96f40
170000.0,2,1,2,-5,0,0,0,0,0,0,90450.0,82581,81703,66496,36000,25167,3600.0,3000,4710,1500,1000,1000,0,-0.9587254162291058,178500.0,014128969dda
200000.0,1,2,1,32,-1,2,-1,0,0,0,9864.0,5114,499,499,499,0,0.0,499,0,0,0,0,0,0.1048308805024583,210000.0,9a3098a5e99a
220000.0,2,1,1,40,-1,0,-1,-1,-1,-2,30038.0,22411,7141,3070,2609,10273,1089.0,7161,4072,2613,10322,511,0,-0.4649799948237159,231000.0,f0e2120cad5d
280000.0,2,2,1,30,0,0,0,0,0,0,4159320.0,209146,213900,5202,4282,1000,5078.0,5069,109,97,25,145,0,-0.0673577855409745,294000.0,a7ed035bfd9a
360000.0,99,1,2,28,0,0,0,0,0,0,,83204,75869,58219,45605,32245,3032.0,2311,1570,1500,983,3000,0,-0.1396744219014834,378000.0,e5e3eb7ac440
20000.0,1,2,1,51,1,2,2,0,0,0,18462.0,18175,16184,16913,17640,18688,300.0,1000,1000,1000,1500,1200,0,2.5227747601688884,21000.0,a7eab74aae16
290000.0,2,1,1,43,-2,-2,-2,-2,-2,-2,301.0,768,531,22058,468,681,768.0,531,22058,468,681,446,0,0.4472551933362901,304500.0,77da9ad569e2
380000.0,2,2,1,33,1,-1,-1,-1,-1,0,0.0,73,32510,474,25877,45038,73.0,32789,474,25877,20000,10000,0,1.3082891809231072,399000.0,ed908da25103
,1,1,2,27,0,-1,2,0,0,0,2569.0,2834,394,904,2514,4054,2834.0,0,900,2000,4000,2000,0,-1.0361054565049728,,0bc496bec1ba
120000.0,99,1,2,25,0,0,-1,0,0,-1,1379.0,9839,4390,850,850,831,9000.0,4390,0,0,831,6000,0,0.4918308222176757,126000.0,3f114996ac38
50000.0,2,2,2,26,0,0,0,0,0,0,162865.0,167086,169217,18056,18179,18563,5000.0,3703,1000,660,686,638,0,1.345326956814897,52500.0,a50ef9230810
20000.0,1,2,2,24,1,2,2,5,4,3,10515.0,11548,13863,13369,12582,12088,,2800,0,0,0,0,0,-0.3714193002188034,21000.0,84f7a789bf88
170000.0,2,2,2,28,0,0,0,0,0,0,161581.0,163500,166003,167287,165510,168507,6000.0,8000,6300,6000,6500,6100,0,-0.1295620776732548,178500.0,67d7748ce0e1
180000.0,2,2,2,23,0,0,0,0,0,-1,54357.0,19435,11718,5265,3950,270,1260.0,1000,105,79,270,0,0,-0.1768427358855762,189000.0,b55b289b37c5
200000.0,1,1,2,35,1,-2,-2,-2,-1,-1,0.0,0,0,0,3774,0,0.0,0,0,3774,0,686,0,-0.8708938307617653,210000.0,7a97bd7c734e
10000.0,2,2,2,25,0,0,0,0,0,0,6346.0,7364,8374,8540,8719,8905,,1139,305,316,331,303,0,0.2424416686521759,10500.0,8888b1812b1b
60000.0,2,2,1,60,8,7,6,5,4,3,69183.0,68216,66616,65016,63449,62149,0.0,0,0,0,0,0,0,-1.485955525753675,63000.0,faaa76b41ba5
100000.0,1,2,2,59,-1,-1,-1,-1,0,0,4530.0,4921,4560,4290,6670,8844,4921.0,4569,4290,5000,5000,3000,0,-1.4938166978813527,105000.0,f23453a78610
50000.0,2,2,2,22,0,0,0,0,2,2,38333.0,40401,42897,44388,46528,44986,3000.0,3500,2500,3000,0,3500,0,-0.0678885730358733,52500.0,ea944082b4a0
300000.0,1,1,2,28,-2,-2,-2,-2,-2,-2,447820.0,3637,1705,-4,36581,332,4018.0,1809,0,36583,334,0,0,1.0861173643017878,315000.0,3183f44c8c58
120000.0,1,1,1,37,0,0,0,0,0,0,19020.0,17570,16907,14920,10866,8788,1363.0,1564,528,494,3000,3000,0,0.970044085962762,126000.0,7923d8438b91
150000.0,1,2,1,44,0,0,0,0,0,2,64869.0,57318,35970,26727,71112,63889,3049.0,2049,0,63889,0,4000,0,-1.1810487752302106,157500.0,c03b82e3f605
230000.0,2,2,2,30,-1,-1,-1,0,0,-1,1243.0,113,7978,2831,3518,846,113.0,8178,500,1000,846,0,0,-1.5835524753373995,241500.0,0896df2ec039
180000.0,2,2,1,34,0,0,-2,-2,-2,-2,43068.0,316,316,316,316,316,316.0,316,316,316,316,314,0,2.2480491895830625,189000.0,014b6b5ad9bc
320000.0,2,2,2,33,-1,-1,-1,0,0,-1,7444.0,5755,34909,16313,9279,5824,5783.0,35069,4341,46,5849,48366,0,-0.1945316779559436,336000.0,0cb18131c4d0
80000.0,2,1,2,23,1,-1,2,-1,0,0,-12.0,2321,60,5182,2792,189,2333.0,0,5182,0,0,2597,0,-1.6581637694320568,84000.0,998e58acc93a
160000.0,2,1,2,28,-1,-1,-1,0,-1,0,1289.0,2089,5464,2079,1908,1394,2106.0,5500,2000,2000,1350,700,0,-0.4766303676662387,168000.0,cdd0fd2863bc
180000.0,1,2,2,25,-1,-1,-1,-1,-1,-1,316.0,692,316,692,316,859,692.0,316,692,316,859,1008,0,-0.3988824898827314,189000.0,f1a9fd225b5d
110000.0,1,3,2,26,0,0,0,0,0,0,44089.0,29251,30454,33100,34727,36823,3002.0,2500,3000,2000,2500,1500,0,0.6670378671406587,115500.0,3657e084d66c
150000.0,1,1,2,32,-1,-1,-1,-1,2,-1,994.0,10168,-4,5515,3673,6106,,0,5519,3,6134,3779,0,1.457078112261614,157500.0,721cce69bcd3
210000.0,2,3,1,52,-1,-1,-1,-1,-1,-1,65265.0,38627,142285,22092,35141,56188,39000.0,150109,180,58000,56200,20000,0,0.8574049325538663,220500.0,68a22b89c4bb
30000.0,2,2,2,22,-2,-1,2,-1,-1,-1,0.0,2343,126,4462,0,150,2343.0,0,4462,0,150,860,0,1.3643485952016208,31500.0,3155b0ff6a9a
110000.0,2,1,2,25,1,2,2,0,0,0,,61874,56386,44181,35538,25417,3000.0,31,3000,1500,2000,1000,0,0.6674524596009763,115500.0,d6a493627cf8
270000.0,2,2,1,36,0,0,0,0,0,0,110593.0,102486,94362,86861,78538,70158,,3500,4000,3000,3000,2200,0,-0.4570795096794577,283500.0,c82fc7ce60ba
50000.0,2,3,1,46,0,0,0,0,0,2,51207.0,47915,49073,47889,51139,49000,2162.0,2284,2100,4200,0,4200,0,-1.2694097868766512,52500.0,6e9bdf1535ea
100000.0,2,3,3,42,0,0,0,0,0,0,62300.0,63759,64448,38500,39469,40653,2464.0,1902,1378,1589,2000,1506,0,1.0576753364906168,105000.0,7238973dc8d3
360000.0,2,2,2,30,-2,-2,-2,-2,-2,-2,2500.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.1659382210510685,378000.0,72aff29a464b
180000.0,2,3,2,54,-1,-1,0,0,0,0,6770.0,103101,104834,44452,41810,42641,164163.0,3877,1535,1517,1526,1580,0,-0.6796356983451559,189000.0,b8de12d2b5f6
230000.0,2,1,1,33,2,2,2,2,2,2,190784.0,195724,198707,201634,205949,210077,9300.0,7500,7500,7500,7500,7600,0,-1.5925099688452902,241500.0,8a06ebfaa9b7
20000.0,2,3,1,40,0,0,0,2,2,2,7478.0,8497,10162,9852,10418,10102,1146.0,1811,0,876,0,374,0,0.3709189161399115,21000.0,dfe807309d8b
10000.0,1,3,2,-6,0,0,0,0,0,0,5062.0,5687,6132,5851,5735,6087,1259.0,1100,197,362,1000,1000,0,-0.7749433737124789,10500.0,a9805ef97faa
320000.0,1,1,1,21,0,-1,-1,-1,-1,-1,3337.0,9061,7809,5238,8594,3743,9061.0,7935,5238,8594,3743,12820,0,-0.2130492906901795,336000.0,01b06eff5bce
280000.0,2,1,2,25,0,0,0,0,0,0,36395.0,35945,36381,36594,37010,36334,1700.0,1600,1300,1500,2000,99334,0,0.8478875781863413,294000.0,bc7588aeb286
20000.0,1,2,1,28,0,0,0,0,0,0,18537.0,19205,19687,19684,19842,19965,1358.0,1230,617,776,1000,4000,0,-0.6002648329793016,21000.0,bf8b94160c0f
70000.0,1,2,2,35,0,0,0,0,0,0,66888.0,69306,24348,24744,25195,25777,4000.0,1704,1100,1000,1000,1000,0,-0.1293862530127171,73500.0,a37459a4222b
80000.0,2,2,2,35,0,0,2,2,2,2,47502.0,50423,49311,52584,53589,54748,4000.0,0,4100,2000,2200,2200,0,-1.4636340869905995,84000.0,94b3b73fcc9c
200000.0,2,1,2,25,-1,-1,-2,-1,-1,-1,92400.0,0,0,92384,13180,1194,0.0,0,92384,13196,1200,0,0,-0.3747056880089089,210000.0,847128eb160a
30000.0,1,2,2,24,0,0,0,0,0,0,27306.0,28312,29327,27836,28423,29813,1747.0,1800,1136,1178,2430,0,0,-1.2433483297535497,31500.0,1ba6b3c0abf3
110000.0,1,1,2,26,0,0,0,0,0,0,64767.0,67724,49104,51202,50289,50528,6000.0,2000,3000,2000,2000,3000,0,0.5662845767803569,115500.0,83082e4aa1cf
300000.0,2,1,1,32,-1,-1,-1,-1,0,-1,356.0,1313,5273,4345,1106,1322,1320.0,5273,4598,0,2620,5956,0,-0.8199036411659286,315000.0,c3efab029112
300000.0,2,2,1,30,0,0,0,0,0,0,89240.0,92016,92971,94817,96756,98325,,3377,3395,3468,3133,3307,0,0.1160493714246942,315000.0,73e47770e23e
340000.0,2,1,2,28,0,0,0,0,0,0,82770.0,54523,30874,34939,40537,41658,10000.0,5874,5000,10000,2000,1400,0,-0.7453370134319585,357000.0,450bc386f06c
100000.0,1,2,2,25,0,0,0,0,0,0,80117.0,46939,17841,15317,12630,11750,2683.0,2500,3000,6000,2500,1000,0,-0.9787271335836308,105000.0,330f7539f62e
50000.0,1,1,1,33,1,2,0,0,0,0,46745.0,45727,45515,45470,4220,4220,0.0,1200,155,3000,0,0,0,-1.0590829357354452,52500.0,4ea73b694b36
360000.0,2,2,1,40,0,0,0,0,0,0,352583.0,343476,279728,264189,271688,288740,10461.0,10212,8000,10000,20000,10000,0,-0.8667532820310571,378000.0,c1d0048dffa2
90000.0,2,2,1,48,0,0,0,0,0,0,91263.0,70251,45385,46331,47494,48433,3100.0,1800,1700,2000,1746,1941,0,-0.3275456014183367,94500.0,dd4a53ffcf3d
140000.0,1,2,1,42,0,0,0,0,0,0,127939.0,100372,84587,65589,69117,65911,5059.0,14659,5000,8000,5000,10000,0,1.1199550546178938,147000.0,913de1781a2e
150000.0,2,1,2,27,-1,-1,2,-1,-1,2,,2468,1159,1159,11476,10249,2468.0,0,1159,11476,0,2034,0,-0.1179609485694042,157500.0,756e916296ae
50000.0,1,3,2,45,-2,-2,-2,-2,-2,-2,17095.0,18261,19313,19304,19725,5770,1448.0,1500,419,455,115,19627,0,-0.3934906800010935,52500.0,b59afea317b1
230000.0,2,2,1,54,-2,-2,-2,-2,-2,-2,0.0,880,0,0,0,0,880.0,0,0,0,0,1740,0,0.3421747582459246,241500.0,37e0529af420
,2,1,1,43,-1,-1,-2,-2,-2,-1,65520.0,0,0,0,0,17480,0.0,0,0,0,17480,76220,0,0.6788347957357218,,122703493960
330000.0,1,2,1,42,-1,-1,-1,0,0,-1,118601.0,4101,133359,138959,102279,106172,4101.0,133359,6000,2046,106172,63750,0,0.976692328307718,346500.0,01cfd6e3d5dd
